,tconst,primaryTitle,startYear,runtimeMinutes,genres,Decennie
42549,tt0043303,The Red Inn,1951,98,Crime,1950s
42559,tt0043313,Early Summer,1951,125,Drama,1950s
42570,tt0043325,Bedtime for Bonzo,1951,83,Comedy,1950s
42570,tt0043325,Bedtime for Bonzo,1951,83,Family,1950s
42570,tt0043325,Bedtime for Bonzo,1951,83,Romance,1950s
42572,tt0043327,Behave Yourself!,1951,81,Comedy,1950s
42572,tt0043327,Behave Yourself!,1951,81,Crime,1950s
42577,tt0043332,Beautiful,1951,114,Comedy,1950s
42577,tt0043332,Beautiful,1951,114,Drama,1950s
42580,tt0043335,Best of the Badmen,1951,84,Western,1950s
42583,tt0043338,Ace in the Hole,1951,111,Drama,1950s
42583,tt0043338,Ace in the Hole,1951,111,Film-Noir,1950s
42585,tt0043340,The Big Night,1951,75,Drama,1950s
42585,tt0043340,The Big Night,1951,75,Film-Noir,1950s
42585,tt0043340,The Big Night,1951,75,Thriller,1950s
42594,tt0043350,The Blue Veil,1951,113,Drama,1950s
42600,tt0043356,Bowery Battalion,1951,69,Action,1950s
42600,tt0043356,Bowery Battalion,1951,69,Comedy,1950s
42603,tt0043359,The Brave Bulls,1951,106,Drama,1950s
42603,tt0043359,The Brave Bulls,1951,106,Romance,1950s
42603,tt0043359,The Brave Bulls,1951,106,Sport,1950s
42605,tt0043361,Bright Victory,1951,97,Drama,1950s
42605,tt0043361,Bright Victory,1951,97,Romance,1950s
42605,tt0043361,Bright Victory,1951,97,War,1950s
42606,tt0043362,The Browning Version,1951,90,Drama,1950s
42607,tt0043363,Bullfighter and the Lady,1951,87,Drama,1950s
42607,tt0043363,Bullfighter and the Lady,1951,87,Romance,1950s
42607,tt0043363,Bullfighter and the Lady,1951,87,Sport,1950s
42616,tt0043372,Calling Bulldog Drummond,1951,80,Crime,1950s
42616,tt0043372,Calling Bulldog Drummond,1951,80,Mystery,1950s
42623,tt0043379,Captain Horatio Hornblower,1951,117,Action,1950s
42623,tt0043379,Captain Horatio Hornblower,1951,117,Adventure,1950s
42623,tt0043379,Captain Horatio Hornblower,1951,117,Drama,1950s
42630,tt0043386,Casque d'Or,1952,96,Crime,1950s
42630,tt0043386,Casque d'Or,1952,96,Drama,1950s
42630,tt0043386,Casque d'Or,1952,96,Romance,1950s
42634,tt0043390,Cause for Alarm!,1951,74,Crime,1950s
42634,tt0043390,Cause for Alarm!,1951,74,Drama,1950s
42634,tt0043390,Cause for Alarm!,1951,74,Film-Noir,1950s
42652,tt0043408,The Cimarron Kid,1952,84,Western,1950s
42656,tt0043412,Four Ways Out,1951,84,Crime,1950s
42656,tt0043412,Four Ways Out,1951,84,Drama,1950s
42660,tt0043417,Close to My Heart,1951,90,Drama,1950s
42675,tt0043432,Crazy Over Horses,1951,65,Comedy,1950s
42679,tt0043436,"Cry, the Beloved Country",1951,103,Drama,1950s
42687,tt0043444,Cárcel de mujeres,1951,83,Crime,1950s
42687,tt0043444,Cárcel de mujeres,1951,83,Drama,1950s
42698,tt0043455,David and Bathsheba,1951,116,Drama,1950s
42698,tt0043455,David and Bathsheba,1951,116,Family,1950s
42698,tt0043455,David and Bathsheba,1951,116,History,1950s
42699,tt0043456,The Day the Earth Stood Still,1951,92,Drama,1950s
42699,tt0043456,The Day the Earth Stood Still,1951,92,Sci-Fi,1950s
42701,tt0043458,Death of a Salesman,1951,115,Drama,1950s
42702,tt0043459,Decision Before Dawn,1951,119,Drama,1950s
42702,tt0043459,Decision Before Dawn,1951,119,War,1950s
42704,tt0043461,The Desert Fox: The Story of Rommel,1951,88,Biography,1950s
42704,tt0043461,The Desert Fox: The Story of Rommel,1951,88,Drama,1950s
42704,tt0043461,The Desert Fox: The Story of Rommel,1951,88,War,1950s
42708,tt0043465,Detective Story,1951,103,Crime,1950s
42708,tt0043465,Detective Story,1951,103,Drama,1950s
42708,tt0043465,Detective Story,1951,103,Film-Noir,1950s
42712,tt0043469,Distant Drums,1951,101,Action,1950s
42712,tt0043469,Distant Drums,1951,101,Adventure,1950s
42712,tt0043469,Distant Drums,1951,101,Drama,1950s
42719,tt0043476,Double Dynamite,1951,80,Adventure,1950s
42719,tt0043476,Double Dynamite,1951,80,Comedy,1950s
42719,tt0043476,Double Dynamite,1951,80,Music,1950s
42746,tt0043503,The Enforcer,1951,87,Crime,1950s
42746,tt0043503,The Enforcer,1951,87,Film-Noir,1950s
42746,tt0043503,The Enforcer,1951,87,Thriller,1950s
42754,tt0043511,Europe '51,1952,118,Drama,1950s
42757,tt0043514,Excuse My Dust,1951,82,Comedy,1950s
42757,tt0043514,Excuse My Dust,1951,82,Musical,1950s
42769,tt0043526,Father's Little Dividend,1951,82,Comedy,1950s
42769,tt0043526,Father's Little Dividend,1951,82,Romance,1950s
42775,tt0043532,Nobody's Children,1951,105,Drama,1950s
42775,tt0043532,Nobody's Children,1951,105,Romance,1950s
42776,tt0043533,Filumena Marturano,1951,98,Comedy,1950s
42776,tt0043533,Filumena Marturano,1951,98,Drama,1950s
42782,tt0043539,Five,1951,93,Drama,1950s
42782,tt0043539,Five,1951,93,Horror,1950s
42782,tt0043539,Five,1951,93,Sci-Fi,1950s
42783,tt0043540,Fixed Bayonets!,1951,92,Action,1950s
42783,tt0043540,Fixed Bayonets!,1951,92,Drama,1950s
42783,tt0043540,Fixed Bayonets!,1951,92,War,1950s
42790,tt0043547,Flying Leathernecks,1951,102,Action,1950s
42790,tt0043547,Flying Leathernecks,1951,102,Drama,1950s
42790,tt0043547,Flying Leathernecks,1951,102,War,1950s
42800,tt0043557,Fort Worth,1951,80,Western,1950s
42803,tt0043560,Fourteen Hours,1951,92,Drama,1950s
42803,tt0043560,Fourteen Hours,1951,92,Film-Noir,1950s
42803,tt0043560,Fourteen Hours,1951,92,Thriller,1950s
42808,tt0043565,The Frogmen,1951,96,Adventure,1950s
42808,tt0043565,The Frogmen,1951,96,Drama,1950s
42808,tt0043565,The Frogmen,1951,96,War,1950s
42830,tt0043587,Ginza Cosmetics,1951,87,Drama,1950s
42833,tt0043590,Go for Broke!,1951,92,Drama,1950s
42833,tt0043590,Go for Broke!,1951,92,History,1950s
42833,tt0043590,Go for Broke!,1951,92,War,1950s
42834,tt0043591,Gold Raiders,1951,56,Comedy,1950s
42834,tt0043591,Gold Raiders,1951,56,Family,1950s
42834,tt0043591,Gold Raiders,1951,56,Western,1950s
42838,tt0043595,"Goodbye, My Fancy",1951,107,Comedy,1950s
42838,tt0043595,"Goodbye, My Fancy",1951,107,Romance,1950s
42842,tt0043599,The Great Caruso,1951,109,Biography,1950s
42842,tt0043599,The Great Caruso,1951,109,Drama,1950s
42842,tt0043599,The Great Caruso,1951,109,Music,1950s
42849,tt0043606,Guardie e ladri,1951,105,Comedy,1950s
42849,tt0043606,Guardie e ladri,1951,105,Drama,1950s
42857,tt0043614,The Idiot,1951,166,Drama,1950s
42857,tt0043614,The Idiot,1951,166,Romance,1950s
42861,tt0043618,Happy Go Lovely,1951,97,Comedy,1950s
42861,tt0043618,Happy Go Lovely,1951,97,Musical,1950s
42861,tt0043618,Happy Go Lovely,1951,97,Romance,1950s
42862,tt0043619,"Hard, Fast and Beautiful!",1951,78,Drama,1950s
42862,tt0043619,"Hard, Fast and Beautiful!",1951,78,Romance,1950s
42862,tt0043619,"Hard, Fast and Beautiful!",1951,78,Sport,1950s
42865,tt0043622,The House in Montevideo,1951,106,Comedy,1950s
42868,tt0043625,He Ran All the Way,1951,77,Crime,1950s
42868,tt0043625,He Ran All the Way,1951,77,Drama,1950s
42868,tt0043625,He Ran All the Way,1951,77,Film-Noir,1950s
42872,tt0043629,Hell Is Sold Out,1951,85,Drama,1950s
42876,tt0043633,Here Comes the Groom,1951,113,Comedy,1950s
42876,tt0043633,Here Comes the Groom,1951,113,Musical,1950s
42876,tt0043633,Here Comes the Groom,1951,113,Romance,1950s
42886,tt0043643,His Kind of Woman,1951,120,Action,1950s
42886,tt0043643,His Kind of Woman,1951,120,Crime,1950s
42886,tt0043643,His Kind of Woman,1951,120,Film-Noir,1950s
42889,tt0043646,Hollywood Story,1951,77,Crime,1950s
42889,tt0043646,Hollywood Story,1951,77,Drama,1950s
42889,tt0043646,Hollywood Story,1951,77,Film-Noir,1950s
42890,tt0043647,El hombre sin rostro,1950,91,Horror,1950s
42890,tt0043647,El hombre sin rostro,1950,91,Mystery,1950s
42890,tt0043647,El hombre sin rostro,1950,91,Thriller,1950s
42897,tt0043655,The Hoodlum,1951,61,Crime,1950s
42897,tt0043655,The Hoodlum,1951,61,Drama,1950s
42897,tt0043655,The Hoodlum,1951,61,Film-Noir,1950s
42900,tt0043658,Hotel Sahara,1951,96,Comedy,1950s
42900,tt0043658,Hotel Sahara,1951,96,Romance,1950s
42900,tt0043658,Hotel Sahara,1951,96,War,1950s
42902,tt0043660,The House on Telegraph Hill,1951,93,Crime,1950s
42902,tt0043660,The House on Telegraph Hill,1951,93,Drama,1950s
42902,tt0043660,The House on Telegraph Hill,1951,93,Film-Noir,1950s
42905,tt0043663,I Can Get It for You Wholesale,1951,91,Drama,1950s
42905,tt0043663,I Can Get It for You Wholesale,1951,91,Romance,1950s
42907,tt0043665,I Was a Communist for the F.B.I.,1951,83,Crime,1950s
42907,tt0043665,I Was a Communist for the F.B.I.,1951,83,Drama,1950s
42907,tt0043665,I Was a Communist for the F.B.I.,1951,83,Film-Noir,1950s
42913,tt0043671,Stranger on the Prowl,1952,90,Drama,1950s
42920,tt0043678,Iron Man,1951,82,Drama,1950s
42920,tt0043678,Iron Man,1951,82,Film-Noir,1950s
42920,tt0043678,Iron Man,1951,82,Sport,1950s
42928,tt0043686,Forbidden Games,1952,86,Comedy,1950s
42928,tt0043686,Forbidden Games,1952,86,Drama,1950s
42928,tt0043686,Forbidden Games,1952,86,War,1950s
42929,tt0043687,Jim Thorpe -- All-American,1951,107,Biography,1950s
42929,tt0043687,Jim Thorpe -- All-American,1951,107,Drama,1950s
42929,tt0043687,Jim Thorpe -- All-American,1951,107,Family,1950s
42941,tt0043699,Carmen Comes Home,1951,86,Comedy,1950s
42951,tt0043709,Kind Lady,1951,78,Crime,1950s
42951,tt0043709,Kind Lady,1951,78,Drama,1950s
42951,tt0043709,Kind Lady,1951,78,Thriller,1950s
42963,tt0043721,The Lady Says No,1951,80,Comedy,1950s
42967,tt0043725,The Last Outpost,1951,89,Western,1950s
42969,tt0043727,Laughter in Paradise,1951,93,Comedy,1950s
42977,tt0043735,Let's Go Navy!,1951,68,Comedy,1950s
42977,tt0043735,Let's Go Navy!,1951,68,Family,1950s
42978,tt0043736,Let's Make It Legal,1951,77,Comedy,1950s
42978,tt0043736,Let's Make It Legal,1951,77,Drama,1950s
42978,tt0043736,Let's Make It Legal,1951,77,Romance,1950s
42986,tt0043744,Lightning Strikes Twice,1951,91,Crime,1950s
42986,tt0043744,Lightning Strikes Twice,1951,91,Drama,1950s
42986,tt0043744,Lightning Strikes Twice,1951,91,Film-Noir,1950s
42988,tt0043746,The Lion Hunters,1951,75,Adventure,1950s
42993,tt0043752,The Long Dark Hall,1951,86,Crime,1950s
42993,tt0043752,The Long Dark Hall,1951,86,Drama,1950s
43000,tt0043759,Love Nest,1951,84,Comedy,1950s
43000,tt0043759,Love Nest,1951,84,Drama,1950s
43000,tt0043759,Love Nest,1951,84,Romance,1950s
43007,tt0043766,M,1951,88,Crime,1950s
43007,tt0043766,M,1951,88,Drama,1950s
43007,tt0043766,M,1951,88,Film-Noir,1950s
43010,tt0043769,The Magic Box,1951,118,Biography,1950s
43010,tt0043769,The Magic Box,1951,118,Drama,1950s
43013,tt0043772,The Magnet,1950,79,Comedy,1950s
43019,tt0043778,The Man from Planet X,1951,71,Horror,1950s
43019,tt0043778,The Man from Planet X,1951,71,Romance,1950s
43019,tt0043778,The Man from Planet X,1951,71,Sci-Fi,1950s
43022,tt0043781,Man in the Saddle,1951,87,Western,1950s
43023,tt0043782,The Man with a Cloak,1951,84,Crime,1950s
43023,tt0043782,The Man with a Cloak,1951,84,Drama,1950s
43023,tt0043782,The Man with a Cloak,1951,84,Thriller,1950s
43033,tt0043792,The Mating Season,1951,101,Comedy,1950s
43033,tt0043792,The Mating Season,1951,101,Drama,1950s
43033,tt0043792,The Mating Season,1951,101,Romance,1950s
43041,tt0043801,Meshi,1951,97,Drama,1950s
43047,tt0043807,A Millionaire for Christy,1951,91,Comedy,1950s
43047,tt0043807,A Millionaire for Christy,1951,91,Romance,1950s
43049,tt0043809,Miracle in Milan,1951,97,Comedy,1950s
43049,tt0043809,Miracle in Milan,1951,97,Drama,1950s
43049,tt0043809,Miracle in Milan,1951,97,Fantasy,1950s
43052,tt0043812,The Mob,1951,87,Crime,1950s
43052,tt0043812,The Mob,1951,87,Drama,1950s
43052,tt0043812,The Mob,1951,87,Film-Noir,1950s
43067,tt0043828,My Forbidden Past,1951,70,Crime,1950s
43067,tt0043828,My Forbidden Past,1951,70,Drama,1950s
43067,tt0043828,My Forbidden Past,1951,70,Romance,1950s
43089,tt0043852,Night Into Morning,1951,86,Drama,1950s
43089,tt0043852,Night Into Morning,1951,86,Romance,1950s
43096,tt0043859,No Highway in the Sky,1951,99,Drama,1950s
43096,tt0043859,No Highway in the Sky,1951,99,Thriller,1950s
43098,tt0043861,No Questions Asked,1951,80,Crime,1950s
43098,tt0043861,No Questions Asked,1951,80,Drama,1950s
43098,tt0043861,No Questions Asked,1951,80,Film-Noir,1950s
43116,tt0043879,On Dangerous Ground,1951,82,Drama,1950s
43116,tt0043879,On Dangerous Ground,1951,82,Film-Noir,1950s
43117,tt0043880,On Moonlight Bay,1951,95,Comedy,1950s
43117,tt0043880,On Moonlight Bay,1951,95,Family,1950s
43117,tt0043880,On Moonlight Bay,1951,95,Musical,1950s
43119,tt0043882,On the Riviera,1951,89,Comedy,1950s
43119,tt0043882,On the Riviera,1951,89,Musical,1950s
43124,tt0043887,Operation Pacific,1951,111,Drama,1950s
43124,tt0043887,Operation Pacific,1951,111,Romance,1950s
43124,tt0043887,Operation Pacific,1951,111,War,1950s
43129,tt0043892,Miss Oyu,1951,94,Drama,1950s
43136,tt0043899,Pandora and the Flying Dutchman,1951,122,Drama,1950s
43136,tt0043899,Pandora and the Flying Dutchman,1951,122,Fantasy,1950s
43136,tt0043899,Pandora and the Flying Dutchman,1951,122,Mystery,1950s
43147,tt0043910,Payment on Demand,1951,90,Drama,1950s
43148,tt0043911,Pecos River,1951,55,Western,1950s
43151,tt0043914,The People Against O'Hara,1951,102,Crime,1950s
43151,tt0043914,The People Against O'Hara,1951,102,Drama,1950s
43151,tt0043914,The People Against O'Hara,1951,102,Film-Noir,1950s
43152,tt0043915,People Will Talk,1951,110,Comedy,1950s
43152,tt0043915,People Will Talk,1951,110,Drama,1950s
43152,tt0043915,People Will Talk,1951,110,Romance,1950s
43155,tt0043918,The Little World of Don Camillo,1952,107,Comedy,1950s
43160,tt0043924,A Place in the Sun,1951,122,Drama,1950s
43160,tt0043924,A Place in the Sun,1951,122,Romance,1950s
43163,tt0043927,La Poison,1951,85,Comedy,1950s
43163,tt0043927,La Poison,1951,85,Crime,1950s
43174,tt0043938,The Prowler,1951,92,Drama,1950s
43174,tt0043938,The Prowler,1951,92,Film-Noir,1950s
43174,tt0043938,The Prowler,1951,92,Thriller,1950s
43185,tt0043949,Quo Vadis,1951,171,Biography,1950s
43185,tt0043949,Quo Vadis,1951,171,Drama,1950s
43185,tt0043949,Quo Vadis,1951,171,History,1950s
43191,tt0043955,The Racket,1951,88,Crime,1950s
43191,tt0043955,The Racket,1951,88,Drama,1950s
43191,tt0043955,The Racket,1951,88,Film-Noir,1950s
43195,tt0043959,Rawhide,1951,89,Drama,1950s
43195,tt0043959,Rawhide,1951,89,Romance,1950s
43195,tt0043959,Rawhide,1951,89,Western,1950s
43196,tt0043961,The Red Badge of Courage,1951,69,Drama,1950s
43196,tt0043961,The Red Badge of Courage,1951,69,War,1950s
43202,tt0043967,Rhubarb,1951,94,Comedy,1950s
43202,tt0043967,Rhubarb,1951,94,Family,1950s
43202,tt0043967,Rhubarb,1951,94,Sport,1950s
43203,tt0043968,"Rich, Young and Pretty",1951,95,Comedy,1950s
43203,tt0043968,"Rich, Young and Pretty",1951,95,Musical,1950s
43203,tt0043968,"Rich, Young and Pretty",1951,95,Romance,1950s
43207,tt0043972,The River,1951,99,Drama,1950s
43207,tt0043972,The River,1951,99,Romance,1950s
43208,tt0043973,Roadblock,1951,73,Crime,1950s
43208,tt0043973,Roadblock,1951,73,Drama,1950s
43208,tt0043973,Roadblock,1951,73,Film-Noir,1950s
43218,tt0043983,Royal Wedding,1951,93,Comedy,1950s
43218,tt0043983,Royal Wedding,1951,93,Musical,1950s
43218,tt0043983,Royal Wedding,1951,93,Romance,1950s
43224,tt0043989,Sailor Beware,1952,108,Comedy,1950s
43224,tt0043989,Sailor Beware,1952,108,Musical,1950s
43224,tt0043989,Sailor Beware,1952,108,Romance,1950s
43227,tt0043992,Santa Fe,1951,87,Western,1950s
43229,tt0043994,Saturday's Hero,1951,111,Drama,1950s
43229,tt0043994,Saturday's Hero,1951,111,Sport,1950s
43233,tt0043998,The Scarf,1951,93,Drama,1950s
43233,tt0043998,The Scarf,1951,93,Film-Noir,1950s
43233,tt0043998,The Scarf,1951,93,Thriller,1950s
43235,tt0044000,The White Sheik,1952,86,Comedy,1950s
43235,tt0044000,The White Sheik,1952,86,Drama,1950s
43243,tt0044008,A Christmas Carol,1951,86,Drama,1950s
43243,tt0044008,A Christmas Carol,1951,86,Family,1950s
43243,tt0044008,A Christmas Carol,1951,86,Fantasy,1950s
43246,tt0044012,Sealed Cargo,1951,90,Drama,1950s
43246,tt0044012,Sealed Cargo,1951,90,Romance,1950s
43246,tt0044012,Sealed Cargo,1951,90,War,1950s
43247,tt0044013,The Second Woman,1950,91,Drama,1950s
43247,tt0044013,The Second Woman,1950,91,Film-Noir,1950s
43247,tt0044013,The Second Woman,1950,91,Mystery,1950s
43248,tt0044014,Secret People,1952,96,Crime,1950s
43248,tt0044014,Secret People,1952,96,Drama,1950s
43249,tt0044015,The Secret of Convict Lake,1951,83,Western,1950s
43264,tt0044030,Show Boat,1951,108,Drama,1950s
43264,tt0044030,Show Boat,1951,108,Family,1950s
43264,tt0044030,Show Boat,1951,108,Musical,1950s
43273,tt0044040,Sirocco,1951,98,Action,1950s
43273,tt0044040,Sirocco,1951,98,Drama,1950s
43273,tt0044040,Sirocco,1951,98,Film-Noir,1950s
43285,tt0044052,Snake River Desperadoes,1951,54,Western,1950s
43302,tt0044070,Starlift,1951,103,Musical,1950s
43304,tt0044072,The Steel Helmet,1951,85,Action,1950s
43304,tt0044072,The Steel Helmet,1951,85,Drama,1950s
43304,tt0044072,The Steel Helmet,1951,85,War,1950s
43307,tt0044075,Storm Warning,1951,93,Crime,1950s
43307,tt0044075,Storm Warning,1951,93,Drama,1950s
43307,tt0044075,Storm Warning,1951,93,Film-Noir,1950s
43309,tt0044078,The Strange Door,1951,81,Horror,1950s
43309,tt0044078,The Strange Door,1951,81,Thriller,1950s
43310,tt0044079,Strangers on a Train,1951,101,Crime,1950s
43310,tt0044079,Strangers on a Train,1951,101,Drama,1950s
43310,tt0044079,Strangers on a Train,1951,101,Film-Noir,1950s
43312,tt0044081,A Streetcar Named Desire,1951,122,Drama,1950s
43314,tt0044083,The Strip,1951,85,Crime,1950s
43314,tt0044083,The Strip,1951,85,Drama,1950s
43314,tt0044083,The Strip,1951,85,Film-Noir,1950s
43315,tt0044084,Mexican Bus Ride,1952,85,Comedy,1950s
43316,tt0044085,Submarine Command,1951,87,Drama,1950s
43316,tt0044085,Submarine Command,1951,87,War,1950s
43322,tt0044091,Superman and the Mole-Men,1951,58,Action,1950s
43322,tt0044091,Superman and the Mole-Men,1951,58,Adventure,1950s
43322,tt0044091,Superman and the Mole-Men,1951,58,Drama,1950s
43332,tt0044103,The Tales of Hoffmann,1951,133,Fantasy,1950s
43332,tt0044103,The Tales of Hoffmann,1951,133,Music,1950s
43332,tt0044103,The Tales of Hoffmann,1951,133,Musical,1950s
43334,tt0044105,The Tall Target,1951,78,Adventure,1950s
43334,tt0044105,The Tall Target,1951,78,Crime,1950s
43334,tt0044105,The Tall Target,1951,78,Drama,1950s
43338,tt0044110,Ten Tall Men,1951,97,Action,1950s
43338,tt0044110,Ten Tall Men,1951,97,Adventure,1950s
43338,tt0044110,Ten Tall Men,1951,97,War,1950s
43340,tt0044112,Teresa,1951,102,Drama,1950s
43345,tt0044117,Texas Carnival,1951,77,Comedy,1950s
43345,tt0044117,Texas Carnival,1951,77,Music,1950s
43345,tt0044117,Texas Carnival,1951,77,Romance,1950s
43349,tt0044121,The Thing from Another World,1951,87,Horror,1950s
43349,tt0044121,The Thing from Another World,1951,87,Sci-Fi,1950s
43353,tt0044125,Three Guys Named Mike,1951,90,Comedy,1950s
43353,tt0044125,Three Guys Named Mike,1951,90,Romance,1950s
43363,tt0044136,Tomorrow Is Another Day,1951,90,Crime,1950s
43363,tt0044136,Tomorrow Is Another Day,1951,90,Drama,1950s
43363,tt0044136,Tomorrow Is Another Day,1951,90,Film-Noir,1950s
43365,tt0044138,Too Young to Kiss,1951,91,Comedy,1950s
43365,tt0044138,Too Young to Kiss,1951,91,Romance,1950s
43367,tt0044140,Topaze,1951,136,Comedy,1950s
43368,tt0044141,Toto and the King of Rome,1952,104,Comedy,1950s
43368,tt0044141,Toto and the King of Rome,1952,104,Drama,1950s
43385,tt0044159,Two of a Kind,1951,75,Crime,1950s
43385,tt0044159,Two of a Kind,1951,75,Drama,1950s
43385,tt0044159,Two of a Kind,1951,75,Thriller,1950s
43392,tt0044166,The Unknown Man,1951,86,Crime,1950s
43392,tt0044166,The Unknown Man,1951,86,Drama,1950s
43392,tt0044166,The Unknown Man,1951,86,Film-Noir,1950s
43396,tt0044170,Man of Straw,1951,109,Comedy,1950s
43396,tt0044170,Man of Straw,1951,109,Drama,1950s
43403,tt0044177,Valentino,1951,102,Adventure,1950s
43403,tt0044177,Valentino,1951,102,Biography,1950s
43403,tt0044177,Valentino,1951,102,Drama,1950s
43412,tt0044186,Vengeance Valley,1951,83,Western,1950s
43414,tt0044188,The Lost Man,1951,98,Crime,1950s
